NETWORK_SID,DATETIME_KEY,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1765597995,1/21/2021 5:15:00 AM,SOEM1,14648,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1005-TN1.1,AMM 6PC,-52.0,R05e,R79a,1/4+,1
1765597995,1/21/2021 5:15:00 AM,SOEM1,14648,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1005-TN1.1,AMM 6PC,-38.8,R05b,RT1b,1/2+,1
1765597995,1/21/2021 5:15:00 AM,SOEM1,14648,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1005-TN1.1,AMM 6PC,-38.8,R05d,RT1d,1/3+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-51.1,a02j,a24b,1/3+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-45.4,a02j,a24b,1/2+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-38.5,a02q,a06j,1/17+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-38.2,a02c,a06b,1/16+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-51.4,a02k,a44a,1/14+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-46.7,a02l,a45b,1/9+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-39.8,a02g,a15b,1/5+,1
253418783,1/21/2021 5:15:00 AM,SOEM1,14620,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AIT01-TN2.1,AMM 20PB,-39.1,a02f,a15a,1/4+,1
1033119539,1/21/2021 5:15:00 AM,SOEM1,14640,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3043-TN1.1,AMM 6PC,-43.8,Y43e,Y50e,1/5+,1
1033119539,1/21/2021 5:15:00 AM,SOEM1,14640,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3043-TN1.1,AMM 6PC,-44.5,Y43d,Y33e,1/3+,1
1033119539,1/21/2021 5:15:00 AM,SOEM1,14640,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3043-TN1.1,AMM 6PC,-46.4,Y43e,Y50e,1/4+,1
1033119539,1/21/2021 5:15:00 AM,SOEM1,14640,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3043-TN1.1,AMM 6PC,-47.6,Y43d,Y33e,1/2+,1
903535933,1/21/2021 5:15:00 AM,SOEM1,14642,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3053-TN1.1,AMM 6PC,-35.4,Y53s,Y54s,1/5+,1
903535933,1/21/2021 5:15:00 AM,SOEM1,14642,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3053-TN1.1,AMM 6PC,-38.5,Y53c,Y52b,1/3+,1
903535933,1/21/2021 5:15:00 AM,SOEM1,14642,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3053-TN1.1,AMM 6PC,-35.7,Y53r,Y54r,1/4+,1
903535933,1/21/2021 5:15:00 AM,SOEM1,14642,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3053-TN1.1,AMM 6PC,-36.0,Y53c,Y52b,1/2+,1
454210159,1/21/2021 5:15:00 AM,SOEM1,14687,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6280.1,AMM 2PB,-38.2,f80a,L25f,1/3+,1
868459665,1/21/2021 5:15:00 AM,SOEM1,14673,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5374.1,AMM 6PC,-40.7,574a,A42c,1/3+,1
70078004,1/21/2021 5:15:00 AM,SOEM1,14657,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1002.1,AMM 2PB,-46.0,R02b,R00c,1/2+,1
1596716455,1/21/2021 5:15:00 AM,SOEM1,14679,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4274.1,AMM 2PB,-46.7,T74a,T17e,1/3+,1
1245177235,1/21/2021 5:15:00 AM,SOEM1,14674,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5401.1,AMM 2PB,-46.4,601a,L34h,1/2+,1
1112490011,1/21/2021 5:15:00 AM,SOEM1,14681,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4214.1,AMM 2PB,-45.1,T14b,TT6c,1/2+,1
917395573,1/21/2021 5:15:00 AM,SOEM1,14660,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3401.1,AMM 6PC,-37.3,D01c,D00b,1/5+,1
917395573,1/21/2021 5:15:00 AM,SOEM1,14660,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3401.1,AMM 6PC,-44.5,D01c,D85a,1/6+,1
917395573,1/21/2021 5:15:00 AM,SOEM1,14660,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3401.1,AMM 6PC,-40.1,D01f,DB1d,1/3+,1
1854333593,1/21/2021 5:15:00 AM,SOEM1,14658,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1004.1,AMM 6PC,-47.0,R04d,R90a,1/5+,1
1854333593,1/21/2021 5:15:00 AM,SOEM1,14658,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1004.1,AMM 6PC,-45.4,R04c,R00b,1/4+,1
1854333593,1/21/2021 5:15:00 AM,SOEM1,14658,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1004.1,AMM 6PC,-37.6,R04b,RT1c,1/2+,1
1854333593,1/21/2021 5:15:00 AM,SOEM1,14658,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1004.1,AMM 6PC,-36.6,R04a,RT1d,1/3+,1
1664386815,1/21/2021 5:15:00 AM,SOEM1,14665,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4711.1,AMM 6PC,-42.0,g11c,e11c,1/2+,1
1664386815,1/21/2021 5:15:00 AM,SOEM1,14665,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4711.1,AMM 6PC,-38.8,g11e,g08b,1/5+,1
1664386815,1/21/2021 5:15:00 AM,SOEM1,14665,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4711.1,AMM 6PC,-38.5,g11e,g08b,1/4+,1
1664386815,1/21/2021 5:15:00 AM,SOEM1,14665,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4711.1,AMM 6PC,-40.4,g11c,e11c,1/3+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-47.0,RT1h,R20b,1/14+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-46.0,RT1n,R25a,1/13+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-52.0,RT1h,R20b,1/15+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-38.2,RT1d,R05d,1/9+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-39.1,RT1b,R05b,1/8+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-38.5,RT1l,RT5b,1/4+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-48.9,RT1j,RP1a,1/5+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-99.9,RT1n,R33b,1/3+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-99.9,RT1m,R33a,1/2+,1
1892027934,1/21/2021 5:15:00 AM,SOEM1,14653,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN1.1,AMM 20PB,-38.5,RT1k,R82a,1/16+,1
1736612471,1/21/2021 5:15:00 AM,SOEM1,14677,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4206.1,AMM 6PC,-41.3,T06e,T85c,1/3+,1
1736612471,1/21/2021 5:15:00 AM,SOEM1,14677,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4206.1,AMM 6PC,-43.5,T06d,T55a,1/2+,1
219000666,1/21/2021 5:15:00 AM,SOEM1,14682,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4215.1,AMM 6PC,-50.4,T15d,T94a,1/3+,1
219000666,1/21/2021 5:15:00 AM,SOEM1,14682,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4215.1,AMM 6PC,-46.7,T15c,T58a,1/2+,1
1736612471,1/21/2021 5:15:00 AM,SOEM1,14677,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4206.1,AMM 6PC,-44.2,T06c,TPS2,1/5+,1
1736612471,1/21/2021 5:15:00 AM,SOEM1,14677,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4206.1,AMM 6PC,-42.9,T06b,T07c,1/4+,1
1821001556,1/21/2021 5:15:00 AM,SOEM1,14737,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1714.1,AMM 20PB,-54.2,d14b,dT3e,1/7+,1
1821001556,1/21/2021 5:15:00 AM,SOEM1,14737,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1714.1,AMM 20PB,-48.5,d14b,dT3e,1/6+,1
1821001556,1/21/2021 5:15:00 AM,SOEM1,14737,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1714.1,AMM 20PB,-42.9,d14f,dT2h,1/2+,1
219000666,1/21/2021 5:15:00 AM,SOEM1,14682,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4215.1,AMM 6PC,-47.3,T15e,t24a,1/5+,1
219000666,1/21/2021 5:15:00 AM,SOEM1,14682,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4215.1,AMM 6PC,-35.4,T15b,TT6d,1/4+,1
1569073479,1/21/2021 5:15:00 AM,SOEM1,14678,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4237.1,AMM 2PB,-46.4,T37b,TT6h,1/2+,1
1569073479,1/21/2021 5:15:00 AM,SOEM1,14678,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4237.1,AMM 2PB,-46.7,T37c,t44a,1/3+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-47.9,RT1g,R12d,1/15+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-36.0,RT1p,R91a,1/8+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-49.2,RT1f,R12e,1/14+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-45.1,RT1e,R08b,1/13+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-46.0,RT1o,R84b,1/7+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-50.1,RT1m,Rp2a,1/6+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-46.0,RT1l,R38b,1/5+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-45.7,RT1k,R38a,1/4+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-38.5,RT1d,R04a,1/3+,1
1983135025,1/21/2021 5:15:00 AM,SOEM1,14655,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BOT01-TN2.1,AMM 20PB,-39.5,RT1c,R04b,1/2+,1
999723568,1/21/2021 5:15:00 AM,SOEM1,14704,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1072.1,AMM 2PB,-42.9,R72a,R36c,1/2+,1
735831822,1/21/2021 5:15:00 AM,SOEM1,14697,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN2.1,AMM 6PC,-44.8,C86d,C04b,1/5+,1
735831822,1/21/2021 5:15:00 AM,SOEM1,14697,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN2.1,AMM 6PC,-51.1,C86e,C22b,1/6+,1
735831822,1/21/2021 5:15:00 AM,SOEM1,14697,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN2.1,AMM 6PC,-45.7,C86j,c20b,1/3+,1
74348693,1/21/2021 5:15:00 AM,SOEM1,14707,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1036.1,AMM 2PB,-41.0,R36c,R72a,1/2+,1
74348693,1/21/2021 5:15:00 AM,SOEM1,14707,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1036.1,AMM 2PB,-45.1,R36b,R15c,1/3+,1
1018410052,1/21/2021 5:15:00 AM,SOEM1,14731,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2857.1,AMM 6PC,-51.4,m57b,m09c,1/5+,1
1018410052,1/21/2021 5:15:00 AM,SOEM1,14731,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2857.1,AMM 6PC,-46.0,m57b,m09c,1/4+,1
1018410052,1/21/2021 5:15:00 AM,SOEM1,14731,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2857.1,AMM 6PC,-51.7,m57c,m52d,1/3+,1
1018410052,1/21/2021 5:15:00 AM,SOEM1,14731,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2857.1,AMM 6PC,-45.4,m57c,m52d,1/2+,1
1870113435,1/21/2021 5:15:00 AM,SOEM1,14718,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1038-TN2.1,AMM 6PC,-96.5,R38c,R22b,1/4+,1
1870113435,1/21/2021 5:15:00 AM,SOEM1,14718,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1038-TN2.1,AMM 6PC,-47.3,R38d,R23b,1/2+,1
1870113435,1/21/2021 5:15:00 AM,SOEM1,14718,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1038-TN2.1,AMM 6PC,-48.2,R38a,R23b,1/3+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-45.4,L25g,L26n,1/5+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-45.1,L25d,L26d,1/4+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-45.4,L25b,ATCw,1/15+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-44.5,L25h,f93a,1/13+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-38.8,L25f,f80a,1/8+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-46.4,L25c,ATCr,1/14+,1
1091756425,1/21/2021 5:15:00 AM,SOEM1,14690,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4925.1,AMM 20PB,-51.1,L25a,L66a,1/6+,1
867214108,1/21/2021 5:15:00 AM,SOEM1,14769,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5090.1,AMM 6PC,-47.3,290b,n44a,1/3+,1
1120500828,1/21/2021 5:15:00 AM,SOEM1,14701,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN2.1,AMM 20PB,-50.1,3B1k,363b,1/15+,1
1120500828,1/21/2021 5:15:00 AM,SOEM1,14701,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN2.1,AMM 20PB,-46.4,3B1b,362b,1/14+,1
1120500828,1/21/2021 5:15:00 AM,SOEM1,14701,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN2.1,AMM 20PB,-65.5,3B1z,3T3y,1/5+,1
1120500828,1/21/2021 5:15:00 AM,SOEM1,14701,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN2.1,AMM 20PB,-60.8,3B1z,3T3y,1/4+,1
2047774654,1/21/2021 5:15:00 AM,SOEM1,14742,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1982.1,AMM 2PB,-39.8,S82b,S30c,1/2+,1
590713991,1/21/2021 5:15:00 AM,SOEM1,14758,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5042.1,AMM 2PB,-46.0,242a,A69c,1/2+,1
623436251,1/21/2021 5:15:00 AM,SOEM1,14759,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5080.1,AMM 6PC,-43.8,280c,n19c,1/4+,1
623436251,1/21/2021 5:15:00 AM,SOEM1,14759,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5080.1,AMM 6PC,-39.1,280d,254c,1/5+,1
1509439241,1/21/2021 5:15:00 AM,SOEM1,14743,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4906.1,AMM 6PC,-45.7,L06b,n43a,1/4+,1
1509439241,1/21/2021 5:15:00 AM,SOEM1,14743,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4906.1,AMM 6PC,-39.5,L06e,h49a,1/5+,1
1509439241,1/21/2021 5:15:00 AM,SOEM1,14743,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4906.1,AMM 6PC,-99.9,TRMA,TRMB,1/3+,1
1509439241,1/21/2021 5:15:00 AM,SOEM1,14743,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4906.1,AMM 6PC,-93.4,L06c,L08h,1/2+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-44.8,OT1e,O18b,1/3+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-46.4,OT1b,OTTb,1/6+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-42.0,OT1f,O18d,1/2+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-42.0,OT1h,O25b,1/8+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-44.2,OT1c,O17b,1/16+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-44.5,OT1o,O72b,1/13+,1
999548152,1/21/2021 5:15:00 AM,SOEM1,14727,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN2.1,AMM 20PB,-51.7,OT1b,OTTb,1/7+,1
1250412810,1/21/2021 5:15:00 AM,SOEM1,14760,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3918.1,AMM 6PC,-43.2,O18e,O16d,1/5+,1
1250412810,1/21/2021 5:15:00 AM,SOEM1,14760,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3918.1,AMM 6PC,-46.0,O18d,OT1f,1/2+,1
1250412810,1/21/2021 5:15:00 AM,SOEM1,14760,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3918.1,AMM 6PC,-43.5,O18c,O16b,1/4+,1
1250412810,1/21/2021 5:15:00 AM,SOEM1,14760,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3918.1,AMM 6PC,-45.4,O18d,OT1f,1/3+,1
1880801031,1/21/2021 5:15:00 AM,SOEM1,14756,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5035.1,AMM 6PC,-42.6,235b,A59d,1/4+,1
1880801031,1/21/2021 5:15:00 AM,SOEM1,14756,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5035.1,AMM 6PC,-47.9,235c,284a,1/3+,1
2054554922,1/21/2021 5:15:00 AM,SOEM1,14714,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1074.1,AMM 2PB,-53.3,R74a,R06e,1/2+,1
2054554922,1/21/2021 5:15:00 AM,SOEM1,14714,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1074.1,AMM 2PB,-40.1,R74b,RT4f,1/3+,1
635007859,1/21/2021 5:15:00 AM,SOEM1,14792,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5343.1,AMM 2PB,-41.3,543a,544b,1/2+,1
107877357,1/21/2021 5:15:00 AM,SOEM1,14738,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1745.1,AMM 20PB,-36.3,d45e,dT3h,1/5+,1
107877357,1/21/2021 5:15:00 AM,SOEM1,14738,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1745.1,AMM 20PB,-39.8,d45e,dT3h,1/4+,1
107877357,1/21/2021 5:15:00 AM,SOEM1,14738,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1745.1,AMM 20PB,-38.2,d45g,e34g,1/3+,1
107877357,1/21/2021 5:15:00 AM,SOEM1,14738,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-DJ1745.1,AMM 20PB,-41.3,d45d,e34d,1/2+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-36.3,OT1i,O33b,1/2+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-46.0,OT1n,O50b,1/16+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-44.5,OT1h,O24i,1/15+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-43.2,OT1g,O24b,1/14+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-36.3,OT1m,O46b,1/8+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-49.5,OT1k,O03c,1/7+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-42.6,OT1k,O03c,1/6+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-50.7,OT1c,O00b,1/5+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-36.3,OT1i,O33b,1/3+,1
2108701297,1/21/2021 5:15:00 AM,SOEM1,14719,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-EOT01-TN1.1,AMM 20PB,-45.1,OT1c,O00b,1/4+,1
1883109113,1/21/2021 5:15:00 AM,SOEM1,14755,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5022-TN1.1,AMM 6PC,-61.7,222e,u20a,1/6+,1
1883109113,1/21/2021 5:15:00 AM,SOEM1,14755,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5022-TN1.1,AMM 6PC,-42.3,222b,AWAb,1/3+,1
1883109113,1/21/2021 5:15:00 AM,SOEM1,14755,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5022-TN1.1,AMM 6PC,-42.6,222a,AWAa,1/2+,1
345910598,1/21/2021 5:15:00 AM,SOEM1,14745,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4980.1,AMM 6PC,-36.9,L80e,n90a,1/5+,1
345910598,1/21/2021 5:15:00 AM,SOEM1,14745,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4980.1,AMM 6PC,-44.2,L80c,A70d,1/4+,1
345910598,1/21/2021 5:15:00 AM,SOEM1,14745,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4980.1,AMM 6PC,-41.3,L80b,A88i,1/3+,1
345910598,1/21/2021 5:15:00 AM,SOEM1,14745,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4980.1,AMM 6PC,-41.0,L80a,A88a,1/2+,1
1410277426,1/21/2021 5:15:00 AM,SOEM1,14700,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN1.1,AMM 20PB,-43.2,3B1d,305b,1/2+,1
1410277426,1/21/2021 5:15:00 AM,SOEM1,14700,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN1.1,AMM 20PB,-38.8,3B1I,306f,1/15+,1
1410277426,1/21/2021 5:15:00 AM,SOEM1,14700,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN1.1,AMM 20PB,-42.6,3B1g,302d,1/16+,1
1410277426,1/21/2021 5:15:00 AM,SOEM1,14700,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-TET01-TN1.1,AMM 20PB,-41.0,3B1k,306e,1/14+,1
